timestamp,open,high,low,close,volume
2024-11-25 11:16:00,232.16,232.18,232.02,232.08,42655
2024-11-25 11:15:00,232.23,232.28,232.162,232.17,37283
2024-11-25 11:14:00,232.2,232.32,232.18,232.2383,41410
2024-11-25 11:13:00,232.11,232.2413,232.08,232.19,118003
2024-11-25 11:12:00,232.02,232.12,231.99,232.115,35289
2024-11-25 11:11:00,231.94,232.02,231.89,232.02,55462
2024-11-25 11:10:00,231.89,231.95,231.7701,231.93,76621
2024-11-25 11:09:00,231.9833,231.9833,231.82,231.89,44828
2024-11-25 11:08:00,232.025,232.06,231.97,231.985,26914
2024-11-25 11:07:00,231.975,232.04,231.93,232.02,31797
2024-11-25 11:06:00,232.03,232.08,231.97,231.97,37262
2024-11-25 11:05:00,232.04,232.06,231.97,232.025,39508
2024-11-25 11:04:00,231.86,232.05,231.8301,232.035,46975
2024-11-25 11:03:00,231.91,231.94,231.7901,231.8547,75286
2024-11-25 11:02:00,232.005,232.0899,231.88,231.9,60973
2024-11-25 11:01:00,231.93,232.03,231.8787,232.0099,50973
2024-11-25 11:00:00,231.89,231.96,231.84,231.93,85675
2024-11-25 10:59:00,232.0773,232.08,231.87,231.895,71779
2024-11-25 10:58:00,232.15,232.15,231.99,232.07,67290
2024-11-25 10:57:00,232.22,232.2953,232.12,232.145,50788
2024-11-25 10:56:00,232.225,232.235,232.07,232.23,69671
2024-11-25 10:55:00,232.22,232.25,232.135,232.22,62555
2024-11-25 10:54:00,232.42,232.47,232.21,232.21,62828
2024-11-25 10:53:00,232.44,232.45,232.36,232.42,50313
2024-11-25 10:52:00,232.42,232.48,232.36,232.431,49413
2024-11-25 10:51:00,232.625,232.66,232.35,232.415,62304
2024-11-25 10:50:00,232.6032,232.655,232.555,232.63,66627
2024-11-25 10:49:00,232.675,232.695,232.59,232.605,44895
2024-11-25 10:48:00,232.48,232.6884,232.455,232.68,74404
2024-11-25 10:47:00,232.57,232.57,232.48,232.49,42820
2024-11-25 10:46:00,232.5368,232.575,232.505,232.565,51669
2024-11-25 10:45:00,232.66,232.68,232.49,232.54,58318
2024-11-25 10:44:00,232.745,232.801,232.651,232.66,66505
2024-11-25 10:43:00,232.7,232.79,232.67,232.74,55395
2024-11-25 10:42:00,232.545,232.696,232.475,232.696,67619
2024-11-25 10:41:00,232.5,232.6,232.5,232.55,52825
2024-11-25 10:40:00,232.3,232.53,232.29,232.49,90927
2024-11-25 10:39:00,232.32,232.4,232.3,232.3,58752
2024-11-25 10:38:00,232.17,232.345,232.16,232.33,70030
2024-11-25 10:37:00,232.17,232.28,232.11,232.16,127499
2024-11-25 10:36:00,231.9901,232.22,231.955,232.18,78014
2024-11-25 10:35:00,231.87,231.9867,231.79,231.98,64799
2024-11-25 10:34:00,231.815,231.93,231.7802,231.88,51989
2024-11-25 10:33:00,231.92,231.9697,231.71,231.83,196817
2024-11-25 10:32:00,232.08,232.0901,231.874,231.94,96772
2024-11-25 10:31:00,232.12,232.1763,232.04,232.09,55592
2024-11-25 10:30:00,231.99,232.19,231.95,232.125,130654
2024-11-25 10:29:00,231.88,232.03,231.84,232.03,52329
2024-11-25 10:28:00,231.92,231.97,231.7313,231.88,53628
2024-11-25 10:27:00,231.88,231.93,231.83,231.92,34555
2024-11-25 10:26:00,231.98,231.98,231.82,231.87,50650
2024-11-25 10:25:00,232.02,232.12,231.97,231.99,68498
2024-11-25 10:24:00,231.95,232.025,231.81,232.02,95080
2024-11-25 10:23:00,231.94,231.97,231.84,231.94,58298
2024-11-25 10:22:00,231.95,231.99,231.88,231.91,36604
2024-11-25 10:21:00,231.945,231.99,231.84,231.96,51996
2024-11-25 10:20:00,231.715,231.96,231.695,231.955,62863
2024-11-25 10:19:00,231.78,231.79,231.65,231.71,47022
2024-11-25 10:18:00,231.88,231.89,231.6199,231.78,119108
2024-11-25 10:17:00,232.0186,232.0215,231.86,231.88,36927
2024-11-25 10:16:00,231.9,232.03,231.88,232.02,55786
2024-11-25 10:15:00,231.98,232.03,231.76,231.84,93338
2024-11-25 10:14:00,231.93,232.17,231.92,231.99,100721
2024-11-25 10:13:00,231.99,232.0,231.83,231.9217,106797
2024-11-25 10:12:00,231.93,231.99,231.87,231.99,53752
2024-11-25 10:11:00,232.06,232.07,231.85,231.91,115329
2024-11-25 10:10:00,232.03,232.1599,231.93,232.065,114052
2024-11-25 10:09:00,232.275,232.275,231.95,232.01,147540
2024-11-25 10:08:00,232.24,232.29,232.155,232.27,61316
2024-11-25 10:07:00,232.0784,232.34,232.075,232.2499,77406
2024-11-25 10:06:00,232.07,232.09,231.94,232.07,132701
2024-11-25 10:05:00,232.12,232.1899,232.05,232.09,60652
2024-11-25 10:04:00,232.26,232.31,232.06,232.13,92391
2024-11-25 10:03:00,232.37,232.5085,232.21,232.25,111435
2024-11-25 10:02:00,232.215,232.38,232.18,232.35,63636
2024-11-25 10:01:00,232.321,232.355,232.12,232.2,106251
2024-11-25 10:00:00,232.56,232.58,232.3,232.33,100305
2024-11-25 09:59:00,232.61,232.6202,232.48,232.6,92067
2024-11-25 09:58:00,232.6034,232.69,232.58,232.62,83980
2024-11-25 09:57:00,232.59,232.61,232.4,232.59,104831
2024-11-25 09:56:00,232.66,232.78,232.54,232.58,110643
2024-11-25 09:55:00,232.4,232.72,232.36,232.66,130468
2024-11-25 09:54:00,232.23,232.49,232.2,232.402,102513
2024-11-25 09:53:00,232.54,232.59,231.99,232.18,172731
2024-11-25 09:52:00,232.46,232.55,232.1,232.53,217941
2024-11-25 09:51:00,232.675,232.73,232.432,232.495,96987
2024-11-25 09:50:00,232.7,232.76,232.5837,232.68,85901
2024-11-25 09:49:00,232.8603,232.8975,232.6258,232.69,97656
2024-11-25 09:48:00,233.1013,233.1387,232.81,232.87,95134
2024-11-25 09:47:00,233.1,233.185,233.03,233.11,111311
2024-11-25 09:46:00,232.92,233.135,232.845,233.09,120876
2024-11-25 09:45:00,233.14,233.245,232.9,232.93,124468
2024-11-25 09:44:00,233.02,233.15,232.92,233.14,168569
2024-11-25 09:43:00,232.94,233.07,232.92,233.0275,332177
2024-11-25 09:42:00,232.685,232.94,232.685,232.94,220707
2024-11-25 09:41:00,232.485,232.7,232.43,232.7,107463
2024-11-25 09:40:00,232.68,232.75,232.42,232.48,155208
2024-11-25 09:39:00,232.46,232.7,232.41,232.6839,139821
2024-11-25 09:38:00,232.51,232.63,232.3201,232.45,204486
2024-11-25 09:37:00,232.7,232.7,232.35,232.51,220422
2024-11-25 09:36:00,232.64,232.82,232.56,232.7,216987
2024-11-25 09:35:00,232.315,232.79,232.19,232.64,326194
2024-11-25 09:34:00,232.1,232.37,231.91,232.32,169091
2024-11-25 09:33:00,232.115,232.58,232.07,232.1,299508
2024-11-25 09:32:00,232.23,232.285,231.9,232.1,267793
2024-11-25 09:31:00,231.86,232.29,231.66,232.22,308027
2024-11-25 09:30:00,231.46,232.09,231.42,231.84,1174314
2024-11-25 09:29:00,231.36,231.49,231.31,231.4,6693
2024-11-25 09:28:00,231.25,231.58,231.24,231.38,8284
2024-11-25 09:27:00,231.25,231.45,231.21,231.4,9035
2024-11-25 09:26:00,231.21,231.34,231.21,231.29,8552
2024-11-25 09:25:00,231.52,231.52,231.02,231.33,29858
2024-11-25 09:24:00,231.36,231.58,231.31,231.5,7003
2024-11-25 09:23:00,231.365,231.44,231.3,231.33,2054
2024-11-25 09:22:00,231.27,231.405,231.23,231.37,2811
2024-11-25 09:21:00,231.37,231.39,231.2,231.255,2275
2024-11-25 09:20:00,231.46,231.5,231.35,231.37,2746
2024-11-25 09:19:00,231.55,231.58,231.42,231.5,3334
2024-11-25 09:18:00,231.56,231.58,231.52,231.5506,643
2024-11-25 09:17:00,231.5,231.6,231.41,231.53,7679
2024-11-25 09:16:00,231.45,231.5,231.361,231.465,1519
2024-11-25 09:15:00,231.4,231.5,231.35,231.4,999
2024-11-25 09:14:00,231.49,231.5,231.35,231.4,2730
2024-11-25 09:13:00,231.44,231.49,228.85,231.445,2828
2024-11-25 09:12:00,231.4,231.49,231.4,231.46,733
2024-11-25 09:11:00,231.47,231.5,231.4,231.445,2777
2024-11-25 09:10:00,231.435,231.5,231.41,231.48,4036
2024-11-25 09:09:00,231.35,231.47,231.35,231.435,172
2024-11-25 09:08:00,231.4,231.43,231.34,231.39,1224
2024-11-25 09:07:00,231.44,231.47,231.38,231.42,411
2024-11-25 09:06:00,231.43,231.47,231.4,231.41,1416
2024-11-25 09:05:00,231.44,231.47,229.87,231.41,2220
2024-11-25 09:04:00,231.385,231.42,231.32,231.42,661
2024-11-25 09:03:00,231.3122,231.4,231.3122,231.385,638
2024-11-25 09:02:00,231.3027,231.41,231.3,231.3815,1394
2024-11-25 09:01:00,231.55,231.55,231.31,231.41,1385
2024-11-25 09:00:00,231.59,231.65,231.4,231.475,1118
2024-11-25 08:59:00,231.575,231.68,231.42,231.51,991
2024-11-25 08:58:00,231.42,231.64,231.37,231.53,1570
2024-11-25 08:57:00,231.51,231.65,231.39,231.54,4111
2024-11-25 08:56:00,231.6275,231.65,231.5,231.51,943
2024-11-25 08:55:00,231.6,231.65,231.5,231.575,3911
2024-11-25 08:54:00,231.57,231.7,231.5,231.5,1411
2024-11-25 08:53:00,231.57,231.63,231.54,231.6,207
2024-11-25 08:52:00,231.59,231.63,231.5,231.59,3225
2024-11-25 08:51:00,231.5601,231.59,231.56,231.58,1382
2024-11-25 08:50:00,231.58,231.59,231.545,231.58,2273
2024-11-25 08:49:00,231.55,231.59,231.46,231.56,2545
2024-11-25 08:48:00,231.53,231.59,231.506,231.55,2718
2024-11-25 08:47:00,231.46,231.59,231.46,231.535,2593
2024-11-25 08:46:00,231.59,231.6,231.46,231.56,4290
2024-11-25 08:45:00,231.38,231.6,231.38,231.525,9897
2024-11-25 08:44:00,231.24,231.4,231.22,231.38,2987
2024-11-25 08:43:00,231.1931,231.245,231.18,231.245,440
2024-11-25 08:42:00,231.24,231.29,231.18,231.18,53
2024-11-25 08:41:00,231.235,231.29,231.1833,231.24,989
2024-11-25 08:40:00,231.23,231.29,231.18,231.19,1602
2024-11-25 08:39:00,231.28,231.28,231.21,231.21,91
2024-11-25 08:38:00,231.29,231.29,231.235,231.27,776
2024-11-25 08:37:00,231.2499,231.35,231.23,231.255,3188
2024-11-25 08:36:00,231.2,231.27,231.18,231.27,1717
2024-11-25 08:35:00,231.07,231.21,231.01,231.195,2867
2024-11-25 08:34:00,231.06,231.12,231.014,231.065,1266
2024-11-25 08:33:00,231.05,231.14,231.0,231.05,283
2024-11-25 08:32:00,231.1,231.18,231.0,231.0,2848
2024-11-25 08:31:00,231.17,231.18,231.03,231.13,1802
2024-11-25 08:30:00,231.12,231.18,231.03,231.08,1232
2024-11-25 08:29:00,231.17,231.18,231.1,231.18,434
2024-11-25 08:28:00,231.14,231.18,231.1,231.16,217
2024-11-25 08:27:00,231.145,231.19,231.1,231.19,574
2024-11-25 08:26:00,231.1,231.19,231.1,231.15,427
2024-11-25 08:25:00,231.14,231.19,231.1,231.145,501
2024-11-25 08:24:00,231.1,231.18,231.1,231.18,110
2024-11-25 08:23:00,231.1,231.19,231.1,231.145,880
2024-11-25 08:22:00,231.1,231.19,231.1,231.19,1888
2024-11-25 08:21:00,231.14,231.15,231.01,231.1,292
2024-11-25 08:20:00,231.11,231.15,231.08,231.135,524
2024-11-25 08:19:00,231.06,231.19,231.06,231.0812,426
2024-11-25 08:18:00,231.09,231.11,231.01,231.11,537
2024-11-25 08:17:00,231.11,231.11,229.87,231.05,1001079
2024-11-25 08:16:00,231.1,231.11,231.03,231.03,1080
2024-11-25 08:15:00,231.145,231.18,231.1,231.11,3219
2024-11-25 08:14:00,231.19,231.19,231.05,231.1,964
2024-11-25 08:13:00,231.22,231.28,231.07,231.19,1258
2024-11-25 08:12:00,231.15,231.29,231.15,231.22,1074
2024-11-25 08:11:00,231.19,231.23,231.15,231.15,267
2024-11-25 08:10:00,231.26,231.3,229.296,231.225,797
2024-11-25 08:09:00,231.15,231.3,231.15,231.21,1215
2024-11-25 08:08:00,231.23,231.3,231.15,231.225,1339
2024-11-25 08:07:00,231.18,231.3,231.15,231.225,563
2024-11-25 08:06:00,231.22,231.3473,231.15,231.3,1672
2024-11-25 08:05:00,231.12,231.3,229.87,231.225,2835
2024-11-25 08:04:00,231.2,231.28,231.08,231.1867,343
2024-11-25 08:03:00,231.21,231.29,231.12,231.15,11656
2024-11-25 08:02:00,230.33,231.29,229.87,231.22,421
2024-11-25 08:01:00,230.9048,231.36,230.33,231.21,12012
2024-11-25 08:00:00,230.4,231.38,229.87,230.7512,45431
2024-11-25 07:59:00,231.28,231.33,231.21,231.32,1173
2024-11-25 07:58:00,231.36,231.4,231.31,231.34,914
2024-11-25 07:57:00,231.24,231.36,231.24,231.36,4586
2024-11-25 07:56:00,231.26,231.3,231.2,231.2,1658
2024-11-25 07:55:00,231.31,231.35,231.26,231.26,1404
2024-11-25 07:54:00,231.291,231.33,231.29,231.3,87
2024-11-25 07:53:00,231.34,231.34,231.29,231.34,358
2024-11-25 07:52:00,231.36,231.36,231.31,231.31,890
2024-11-25 07:51:00,231.35,231.36,231.32,231.35,365
2024-11-25 07:50:00,231.29,231.36,231.29,231.35,1837
2024-11-25 07:49:00,231.26,231.34,231.26,231.3,1721
2024-11-25 07:48:00,231.29,231.29,231.26,231.26,11
2024-11-25 07:47:00,231.32,231.33,231.27,231.3,129
2024-11-25 07:46:00,231.33,231.33,231.31,231.32,200
2024-11-25 07:45:00,231.32,231.35,231.25,231.25,585
2024-11-25 07:44:00,231.35,231.35,231.26,231.33,549
2024-11-25 07:43:00,231.35,231.36,231.35,231.35,372
2024-11-25 07:42:00,231.35,231.36,231.35,231.35,393
2024-11-25 07:41:00,231.35,231.36,231.35,231.35,1252
2024-11-25 07:40:00,231.35,231.36,231.35,231.35,1284
2024-11-25 07:39:00,231.26,231.35,231.26,231.35,2494
2024-11-25 07:38:00,231.06,231.26,231.06,231.25,4496
2024-11-25 07:37:00,230.93,231.05,230.93,231.05,12660
2024-11-25 07:36:00,230.95,230.95,230.89,230.94,118
2024-11-25 07:35:00,230.9,230.97,230.89,230.95,1418
2024-11-25 07:34:00,230.89,230.93,230.85,230.9,420
2024-11-25 07:33:00,230.8,230.9,230.8,230.88,190
2024-11-25 07:32:00,230.81,230.88,230.75,230.79,391
2024-11-25 07:31:00,230.83,230.88,230.77,230.88,1089
2024-11-25 07:30:00,230.92,230.92,230.75,230.86,1275
2024-11-25 07:29:00,230.93,230.97,230.9,230.9,331
2024-11-25 07:28:00,230.97,230.98,230.89,230.94,558
2024-11-25 07:27:00,230.84,230.98,230.84,230.98,587
2024-11-25 07:26:00,230.95,230.98,230.82,230.85,2788
2024-11-25 07:25:00,230.98,230.98,230.91,230.96,390
2024-11-25 07:24:00,230.9,230.97,230.9,230.96,830
2024-11-25 07:23:00,230.9,230.95,230.83,230.95,1897
2024-11-25 07:22:00,230.92,230.92,230.86,230.91,128
2024-11-25 07:21:00,230.9,230.92,230.9,230.92,71
2024-11-25 07:20:00,230.92,230.95,230.9,230.94,836
2024-11-25 07:19:00,230.9,230.94,230.86,230.9,803
2024-11-25 07:18:00,230.92,230.94,230.87,230.87,2910
2024-11-25 07:17:00,230.92,230.95,230.92,230.92,569
2024-11-25 07:16:00,230.91,230.92,230.86,230.91,1804
2024-11-25 07:15:00,230.79,230.94,230.78,230.94,3742
2024-11-25 07:14:00,230.73,230.82,230.72,230.76,6149
2024-11-25 07:13:00,230.69,230.74,230.67,230.73,1151
2024-11-25 07:12:00,230.68,230.7,230.62,230.69,327
2024-11-25 07:11:00,230.64,230.68,230.55,230.68,1310
2024-11-25 07:10:00,230.58,230.62,230.5,230.57,1271
2024-11-25 07:09:00,230.66,230.67,230.58,230.58,859
2024-11-25 07:08:00,230.63,230.66,230.6,230.66,1241
2024-11-25 07:07:00,230.59,230.66,230.59,230.6,1745
2024-11-25 07:06:00,230.56,230.58,230.56,230.58,783
2024-11-25 07:05:00,230.52,230.55,230.52,230.55,890
2024-11-25 07:04:00,230.46,230.52,230.46,230.52,3158
2024-11-25 07:03:00,230.44,230.46,230.41,230.43,871
2024-11-25 07:02:00,230.37,230.46,230.37,230.44,105
2024-11-25 07:01:00,230.35,230.4,230.35,230.4,251
2024-11-25 07:00:00,230.47,230.5,230.12,230.31,4294
2024-11-25 06:59:00,230.56,230.56,230.46,230.5,240
2024-11-25 06:58:00,230.48,230.55,230.48,230.48,21
2024-11-25 06:57:00,230.5,230.51,230.46,230.5,192
2024-11-25 06:56:00,230.51,230.51,230.5,230.5,10
2024-11-25 06:55:00,230.51,230.56,230.51,230.56,10
2024-11-25 06:54:00,230.51,230.57,230.51,230.51,61
2024-11-25 06:53:00,230.56,230.56,230.51,230.51,36
2024-11-25 06:52:00,230.51,230.51,230.51,230.51,1
2024-11-25 06:51:00,230.51,230.56,230.51,230.56,7
2024-11-25 06:50:00,230.52,230.56,230.5,230.56,255
2024-11-25 06:49:00,230.52,230.52,230.51,230.51,12
2024-11-25 06:48:00,230.51,230.51,230.51,230.51,6
2024-11-25 06:47:00,230.51,230.56,230.51,230.51,8
2024-11-25 06:46:00,230.51,230.57,230.5,230.57,5
2024-11-25 06:45:00,230.55,230.57,230.5,230.51,452
2024-11-25 06:44:00,230.56,230.56,230.49,230.54,85
2024-11-25 06:43:00,230.52,230.57,230.49,230.57,34
2024-11-25 06:42:00,230.51,230.56,230.5,230.56,211
2024-11-25 06:41:00,230.45,230.49,230.41,230.49,137
2024-11-25 06:40:00,230.56,230.59,230.43,230.51,2337
2024-11-25 06:39:00,230.55,230.55,230.52,230.55,8
2024-11-25 06:38:00,230.55,230.58,230.55,230.55,12
2024-11-25 06:37:00,230.5,230.58,230.5,230.52,183
2024-11-25 06:36:00,230.51,230.54,230.5,230.54,52
2024-11-25 06:35:00,230.51,230.57,230.51,230.55,161
2024-11-25 06:34:00,230.55,230.56,230.52,230.52,323
2024-11-25 06:33:00,230.56,230.58,230.55,230.55,47
2024-11-25 06:32:00,230.53,230.58,230.53,230.54,69
2024-11-25 06:31:00,230.51,230.54,230.5,230.54,116
2024-11-25 06:30:00,230.51,230.52,230.5,230.51,48
2024-11-25 06:29:00,230.52,230.52,230.51,230.51,156
2024-11-25 06:28:00,230.53,230.54,230.51,230.53,177
2024-11-25 06:27:00,230.52,230.58,230.52,230.55,66
2024-11-25 06:26:00,230.58,230.58,230.57,230.57,11
2024-11-25 06:25:00,230.55,230.58,230.55,230.58,26
2024-11-25 06:24:00,230.57,230.59,230.52,230.52,465
2024-11-25 06:23:00,230.65,230.66,230.5,230.5,1611
2024-11-25 06:22:00,230.68,230.68,230.64,230.64,24
2024-11-25 06:21:00,230.66,230.68,230.66,230.68,68
2024-11-25 06:20:00,230.61,230.68,230.61,230.66,56
2024-11-25 06:19:00,230.61,230.61,230.61,230.61,32
2024-11-25 06:18:00,230.65,230.68,230.6,230.68,402
2024-11-25 06:17:00,230.6,230.68,230.59,230.67,117
2024-11-25 06:16:00,230.67,230.67,230.66,230.66,9
2024-11-25 06:15:00,230.6,230.68,230.6,230.67,94
2024-11-25 06:14:00,230.67,230.68,230.59,230.68,39
2024-11-25 06:13:00,230.66,230.68,230.61,230.67,90
2024-11-25 06:12:00,230.6,230.68,230.6,230.61,112
2024-11-25 06:11:00,230.52,230.68,230.52,230.67,2064
2024-11-25 06:10:00,230.58,230.58,230.54,230.54,19
2024-11-25 06:09:00,230.55,230.58,230.54,230.56,75
2024-11-25 06:08:00,230.55,230.6,230.54,230.57,20
2024-11-25 06:07:00,230.6,230.6,230.55,230.56,32
2024-11-25 06:06:00,230.6,230.6,230.6,230.6,1
2024-11-25 06:05:00,230.6,230.62,230.59,230.59,47
2024-11-25 06:04:00,230.64,230.65,230.57,230.6,736
2024-11-25 06:03:00,230.62,230.66,230.6,230.64,174
2024-11-25 06:02:00,230.63,230.63,230.62,230.63,11
2024-11-25 06:01:00,230.63,230.63,230.61,230.62,83
2024-11-25 06:00:00,230.65,230.65,230.62,230.63,45
2024-11-25 05:59:00,230.65,230.66,230.64,230.64,39
2024-11-25 05:58:00,230.64,230.64,230.62,230.63,143
2024-11-25 05:57:00,230.65,230.65,230.63,230.64,67
2024-11-25 05:56:00,230.64,230.65,230.63,230.65,81
2024-11-25 05:55:00,230.64,230.67,230.64,230.67,42
2024-11-25 05:54:00,230.62,230.68,230.62,230.64,13
2024-11-25 05:53:00,230.7,230.7,230.66,230.66,301
2024-11-25 05:52:00,230.67,230.7,230.63,230.7,119
2024-11-25 05:51:00,230.73,230.76,230.7,230.7,846
2024-11-25 05:50:00,230.66,230.66,230.66,230.66,12
2024-11-25 05:49:00,230.74,230.76,230.66,230.67,2062
2024-11-25 05:48:00,230.7,230.75,230.7,230.73,1866
2024-11-25 05:47:00,230.64,230.7,230.53,230.7,1999
2024-11-25 05:46:00,230.54,230.67,230.5,230.54,302
2024-11-25 05:45:00,230.59,230.67,230.57,230.66,83
2024-11-25 05:44:00,230.61,230.67,230.59,230.61,260
2024-11-25 05:43:00,230.51,230.7,230.47,230.59,2902
2024-11-25 05:42:00,230.4,230.5,230.4,230.5,1189
2024-11-25 05:41:00,230.4,230.43,230.4,230.4,260
2024-11-25 05:40:00,230.4,230.43,230.4,230.4,155
2024-11-25 05:39:00,230.4,230.43,230.39,230.39,207
2024-11-25 05:38:00,230.39,230.42,230.39,230.42,8
2024-11-25 05:37:00,230.41,230.43,230.41,230.43,50
2024-11-25 05:36:00,230.41,230.44,230.4,230.4,21
2024-11-25 05:35:00,230.39,230.45,230.39,230.4,141
2024-11-25 05:34:00,230.38,230.44,230.38,230.38,47
2024-11-25 05:33:00,230.39,230.39,230.37,230.37,18
2024-11-25 05:32:00,230.39,230.44,230.37,230.44,107
2024-11-25 05:31:00,230.38,230.42,230.36,230.39,122
2024-11-25 05:30:00,230.39,230.39,230.35,230.38,212
2024-11-25 05:29:00,230.4,230.42,230.37,230.42,69
2024-11-25 05:28:00,230.39,230.42,230.39,230.42,76
2024-11-25 05:27:00,230.39,230.44,230.37,230.38,43
2024-11-25 05:26:00,230.37,230.38,230.37,230.38,8
2024-11-25 05:25:00,230.44,230.44,230.37,230.38,63
2024-11-25 05:24:00,230.38,230.45,230.38,230.44,124
2024-11-25 05:23:00,230.37,230.41,230.37,230.38,180
2024-11-25 05:22:00,230.42,230.44,230.37,230.43,73
2024-11-25 05:21:00,230.46,230.46,230.45,230.45,105
2024-11-25 05:20:00,230.37,230.37,230.37,230.37,1
2024-11-25 05:19:00,230.37,230.45,230.36,230.45,16
2024-11-25 05:18:00,230.37,230.44,230.35,230.35,165
2024-11-25 05:17:00,230.36,230.37,230.34,230.34,29
2024-11-25 05:16:00,230.46,230.46,230.36,230.36,215
2024-11-25 05:15:00,230.39,230.47,230.39,230.41,57
2024-11-25 05:14:00,230.46,230.47,230.39,230.46,12
2024-11-25 05:13:00,230.31,230.47,230.27,230.46,2092
2024-11-25 05:12:00,230.37,230.38,230.3,230.36,267
2024-11-25 05:11:00,230.33,230.4,230.33,230.39,889
2024-11-25 05:10:00,230.35,230.35,230.32,230.34,104
2024-11-25 05:09:00,230.22,230.38,230.22,230.32,820
2024-11-25 05:08:00,230.18,230.22,230.15,230.22,706
2024-11-25 05:07:00,230.21,230.21,230.18,230.19,68
2024-11-25 05:06:00,230.19,230.19,230.18,230.19,44
2024-11-25 05:05:00,230.19,230.2,230.19,230.19,6
2024-11-25 05:04:00,230.25,230.25,230.19,230.19,14
2024-11-25 05:03:00,230.26,230.26,230.15,230.19,370
2024-11-25 05:02:00,230.25,230.26,230.2,230.2,154
2024-11-25 05:01:00,230.21,230.25,230.21,230.25,3
2024-11-25 05:00:00,230.13,230.21,230.13,230.21,142
2024-11-25 04:59:00,230.12,230.15,230.12,230.15,1453
2024-11-25 04:58:00,230.12,230.14,230.12,230.14,86
2024-11-25 04:57:00,230.18,230.18,230.12,230.16,85
2024-11-25 04:56:00,230.16,230.19,230.12,230.18,75
2024-11-25 04:55:00,230.21,230.21,230.12,230.17,119
2024-11-25 04:54:00,230.18,230.22,230.04,230.22,1582
2024-11-25 04:53:00,230.04,230.26,230.04,230.12,2490
2024-11-25 04:52:00,230.04,230.04,230.0,230.04,533
2024-11-25 04:51:00,230.04,230.06,230.0,230.03,27
2024-11-25 04:50:00,230.1,230.1,230.01,230.04,20
2024-11-25 04:49:00,230.14,230.14,230.05,230.05,124
2024-11-25 04:48:00,230.15,230.15,230.04,230.06,1408
2024-11-25 04:47:00,230.15,230.15,230.11,230.11,12
2024-11-25 04:46:00,230.16,230.16,230.11,230.15,37
2024-11-25 04:45:00,230.16,230.18,230.11,230.16,738
2024-11-25 04:44:00,230.16,230.16,230.12,230.16,32
2024-11-25 04:43:00,230.1,230.18,230.1,230.18,1108
2024-11-25 04:42:00,230.01,230.1,230.01,230.05,326
2024-11-25 04:41:00,230.01,230.04,230.01,230.04,19
2024-11-25 04:40:00,230.11,230.11,230.0,230.04,1405
2024-11-25 04:39:00,230.12,230.15,230.02,230.11,13
2024-11-25 04:38:00,230.06,230.15,230.06,230.15,447
2024-11-25 04:37:00,230.0,230.05,229.91,230.01,1149
2024-11-25 04:36:00,229.99,230.04,229.95,229.96,271
2024-11-25 04:35:00,229.97,230.06,229.96,230.0,1016
2024-11-25 04:34:00,229.9,229.97,229.9,229.9,59
2024-11-25 04:33:00,229.95,229.97,229.88,229.9,320
2024-11-25 04:32:00,229.93,229.98,229.89,229.93,525
2024-11-25 04:31:00,229.97,229.99,229.93,229.99,9
2024-11-25 04:30:00,229.99,230.01,229.93,229.93,1339
2024-11-25 04:29:00,230.08,230.08,229.99,230.0,703
2024-11-25 04:28:00,230.08,230.08,230.01,230.01,30
2024-11-25 04:27:00,230.04,230.09,230.0,230.09,611
2024-11-25 04:26:00,230.06,230.06,230.03,230.03,62
2024-11-25 04:25:00,230.09,230.09,230.01,230.02,36
2024-11-25 04:24:00,230.03,230.09,230.03,230.08,63
2024-11-25 04:23:00,230.08,230.08,230.02,230.08,185
2024-11-25 04:22:00,230.07,230.09,230.02,230.08,121
2024-11-25 04:21:00,230.12,230.12,230.04,230.1,134
2024-11-25 04:20:00,230.15,230.15,230.11,230.12,46
2024-11-25 04:19:00,230.12,230.17,230.07,230.17,127
2024-11-25 04:18:00,230.14,230.2,230.06,230.06,1494
2024-11-25 04:17:00,230.15,230.16,230.13,230.16,100
2024-11-25 04:16:00,230.25,230.25,230.13,230.16,421
2024-11-25 04:15:00,230.27,230.27,230.2,230.2,101
2024-11-25 04:14:00,230.27,230.29,230.21,230.27,135
2024-11-25 04:13:00,230.21,230.29,230.21,230.27,320
2024-11-25 04:12:00,230.21,230.28,230.19,230.21,2135
2024-11-25 04:11:00,230.26,230.26,230.2,230.2,88
2024-11-25 04:10:00,230.26,230.28,230.18,230.27,604
2024-11-25 04:09:00,230.21,230.3,230.19,230.2,513
2024-11-25 04:08:00,230.26,230.3,230.12,230.28,917
2024-11-25 04:07:00,230.16,230.23,230.16,230.22,66
2024-11-25 04:06:00,230.23,230.25,230.15,230.21,243
2024-11-25 04:05:00,230.17,230.27,230.15,230.23,369
2024-11-25 04:04:00,230.36,230.36,230.2,230.2,862
2024-11-25 04:03:00,230.34,230.42,230.31,230.34,177
2024-11-25 04:02:00,230.32,230.42,230.31,230.36,266
2024-11-25 04:01:00,230.3,230.34,230.26,230.31,524
2024-11-25 04:00:00,229.87,230.51,229.87,230.35,3043
2024-11-22 19:59:00,229.935,229.95,229.92,229.935,169
2024-11-22 19:58:00,229.94,229.95,229.912,229.925,127
2024-11-22 19:57:00,229.9,229.94,229.9,229.925,23
2024-11-22 19:56:00,229.93,229.95,229.9,229.92,1009
2024-11-22 19:55:00,229.925,229.95,229.9,229.92,49
